,time_insec_dep,time_insec_arr,ORIGIN_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,weekday
243,21600,31200,14747,-4.2592592592592595,978.0,-11.62962962962963,2.8518518518518516
244,21600,31200,13891,-6.0,956.0,-4.0,5.0
245,21600,31200,14747,-4.5,978.0,-6.5,4.0
246,21600,31200,LAX,-3.7142857142857144,954.0,-3.3333333333333335,3.0
247,21600,31200,ONT,-0.3333333333333333,956.0,3.5,2.75
248,21600,31200,ORD,1.0714285714285714,1721.0,-16.214285714285715,2.9285714285714284
249,21600,31200,SEA,-3.8421052631578947,978.0,-6.684210526315789,2.8421052631578947
250,21600,31260,14747,-3.103448275862069,1448.0,-9.344827586206897,3.0344827586206895
251,21600,31260,14747,-4.5,1448.0,-15.0,4.0
252,21600,31260,SEA,-2.7567567567567566,1223.7567567567567,-7.783783783783784,2.7567567567567566
253,21600,31440,PHX,-6.5,1107.0,-1.5238095238095237,3.0
254,21600,31440,SEA,-2.484848484848485,1137.3737373737374,-5.747474747474747,2.8181818181818183
255,21600,31500,LAX,-3.9420289855072466,954.0,-7.753623188405797,3.0
256,21600,31500,ONT,0.8095238095238095,956.0,0.7142857142857143,3.142857142857143
257,21600,31500,PSP,-3.1714285714285713,987.0,2.1142857142857143,2.142857142857143
258,21600,31500,SEA,0.4090909090909091,954.0,-9.136363636363637,3.1363636363636362
259,21600,31560,LAX,-4.230769230769231,954.0,-6.527472527472527,3.0
260,21600,31680,LAX,-4.357142857142857,954.0,-5.071428571428571,3.0
261,21600,31680,PHX,-7.5,1107.0,-3.7142857142857144,2.5
262,21600,31740,PHX,-3.1714285714285713,1107.0,-3.1714285714285713,3.0
263,21600,31740,SEA,-3.4642857142857144,1448.0,-10.107142857142858,3.0
264,21600,31800,LAX,-4.333333333333333,954.0,-0.19444444444444445,3.0
265,21600,31800,ONT,0.4,956.0,9.2,1.4
266,21600,31800,PHX,-4.7368421052631575,1107.0,-6.473684210526316,3.0526315789473686
267,21600,31800,SEA,-1.0097087378640777,1078.6990291262136,-12.475728155339805,2.970873786407767
268,21600,31920,SEA,-0.44,1448.0,-15.2,2.84
269,21600,31980,LAX,-4.928571428571429,954.0,-12.75,3.0
270,21600,32040,12892,-3.9642857142857144,954.0,-10.714285714285714,3.0
271,21600,32040,12892,-6.5,954.0,-19.5,4.0
272,21600,32040,LAX,6.0,954.0,-15.5,2.25
273,21600,32040,SEA,2.2222222222222223,1448.0,-11.0,3.5555555555555554
274,21600,32100,14107,-9.44,1107.0,-5.68,2.56
275,21600,32100,14107,-8.5,1107.0,0.5,4.0
276,21600,32100,LAX,-4.088235294117647,954.0,-8.764705882352942,3.0
277,21600,32100,PHX,-8.666666666666666,1107.0,-9.0,1.0
278,21600,32100,SEA,-2.0,1448.0,-23.0,1.0
279,21600,32280,PHX,-7.964285714285714,1107.0,-8.071428571428571,3.0
280,21600,32340,PHX,-4.928571428571429,1107.0,-8.571428571428571,3.0
281,21600,33300,JNU,-3.116279069767442,909.0,-1.0232558139534884,3.011627906976744
282,21600,34920,SEA,28.0,1107.0,18.0,0.0
283,21600,37200,10299,-2.0,1448.0,-6.333333333333333,5.0
284,21600,37200,10299,-6.0,1448.0,-5.0,3.0
285,21600,37200,ANC,-0.75,1448.0,14.0,2.25
286,21600,37440,ANC,-1.2727272727272727,1448.0,-4.696969696969697,3.090909090909091
287,21600,37500,ANC,-3.0952380952380953,1448.0,-2.1746031746031744,3.1587301587301586
288,21600,37800,ANC,-4.957446808510638,1448.0,-9.787234042553191,3.0425531914893615
289,21900,28200,PDX,-4.105263157894737,569.0,-4.7631578947368425,2.960526315789474
290,21900,28980,OAK,-7.285714285714286,671.0,-4.392857142857143,3.0
291,21900,29100,SEA,-4.085714285714285,672.0,-3.6857142857142855,3.0
292,21900,29220,SEA,-3.22,679.0,-2.88,3.1
293,21900,29340,SEA,-5.0,679.0,2.6,1.4
294,21900,29400,SEA,-0.3,679.0,-2.2,3.3
295,21900,29460,14747,-3.0689655172413794,679.0,-5.206896551724138,3.0344827586206895
296,21900,29460,14747,0.0,679.0,-4.5,4.0
297,21900,29460,SEA,-6.25,679.0,-2.0,2.25
298,21900,29580,SEA,-3.235294117647059,679.0,-4.735294117647059,3.0
299,21900,29640,14747,-2.5714285714285716,697.0,-9.5,2.9642857142857144
300,21900,29640,14747,-5.5,697.0,-2.5,4.0
301,21900,29640,SEA,-1.8157894736842106,697.0,-3.1842105263157894,3.0
302,21900,29700,SEA,-2.1944444444444446,679.0,-6.527777777777778,3.125
303,21900,29940,SEA,-3.5,679.0,-13.75,0.5
304,21900,30060,SEA,-4.548387096774194,867.0,0.3064516129032258,3.0483870967741935
305,21900,30120,SEA,-4.285714285714286,867.0,-1.8928571428571428,3.0
306,21900,30180,SEA,-6.142857142857143,867.0,-3.107142857142857,3.0
307,21900,30240,SEA,-5.178571428571429,867.0,-3.4642857142857144,3.0
308,21900,30300,14747,-5.107142857142857,867.0,-2.392857142857143,3.0357142857142856
309,21900,30300,14747,1.0,867.0,6.5,4.0
310,21900,30300,SEA,-4.586666666666667,867.0,-4.826666666666667,2.96
311,21900,30600,LAX,-3.8333333333333335,834.0,-7.541666666666667,3.2083333333333335
312,21900,30900,12892,-3.8620689655172415,834.0,-5.482758620689655,3.0344827586206895
313,21900,30900,12892,-4.0,834.0,-10.5,4.0
314,21900,30900,LAX,-5.5,834.0,-14.75,2.25
