,time_insec_dep,time_insec_arr,ORIGIN_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,weekday
269,21600,22380,IND,-4.619047619047619,177.0,-14.095238095238095,3.0
270,21600,22380,TOL,-5.0,213.0,-12.49056603773585,3.018867924528302
271,21600,22500,12339,-3.652173913043478,177.0,-12.869565217391305,2.739130434782609
272,21600,22500,12339,-2.0,177.0,-9.0,5.0
273,21600,22500,IND,-5.0,177.0,-11.75,2.25
274,21600,22500,TVC,-3.868131868131868,224.0,-16.13186813186813,3.021978021978022
275,21600,22620,CMH,-2.793103448275862,296.0,0.43103448275862066,3.0
276,21600,22800,DAY,-3.25,240.0,-3.0,3.75
277,21600,22800,IND,0.7368421052631579,177.0,-12.605263157894736,3.0526315789473686
278,21600,22920,DAY,-2.5,240.0,-3.933333333333333,2.5
279,21600,22980,DAY,-4.066666666666666,240.0,-5.0,3.1555555555555554
280,21600,23220,CVG,-3.3333333333333335,264.0,-12.470588235294118,2.7254901960784315
281,21600,23280,FNT,-0.5,223.0,-22.0,6.0
282,21600,23400,LEX,-3.0,323.0,3.0,3.0
283,21600,23460,TVC,-4.5,224.0,-30.5,6.0
284,21600,24540,TYS,-4.4375,475.0,-12.09375,3.125
285,21600,24720,MSN,-4.129411764705883,108.0,-3.0941176470588236,2.9176470588235293
286,21600,25020,CLL,-6.323529411764706,164.0,-9.661764705882353,3.176470588235294
287,21600,25020,TXK,-2.328767123287671,181.0,-5.534246575342466,3.0547945205479454
288,21600,25080,13485,-5.333333333333333,108.0,-10.333333333333334,5.0
289,21600,25080,13485,-9.0,108.0,-11.0,3.0
290,21600,25080,MSN,-5.181818181818182,108.0,-10.772727272727273,2.9545454545454546
291,21600,25200,BMI,-4.970149253731344,116.0,-6.044776119402985,3.1044776119402986
292,21600,25200,CLL,-4.0,164.0,1.0,3.6666666666666665
293,21600,25200,CMI,0.0,135.0,-4.0,4.0
294,21600,25200,TXK,2.6666666666666665,181.0,-1.6666666666666667,3.3333333333333335
295,21600,25500,CMI,-3.4642857142857144,135.0,-6.285714285714286,2.7857142857142856
296,21600,25500,PIA,-0.6666666666666666,130.0,4.666666666666667,3.0
297,21600,25500,ROC,3.25,528.0,7.25,3.75
298,21600,25800,HOU,1.6666666666666667,247.0,14.0,3.6666666666666665
299,21600,25800,LSE,-8.25,215.0,-18.25,5.0
300,21600,26100,14524,-4.9,292.0,-8.6,2.0
301,21600,26100,14524,-5.0,292.0,-9.0,3.0
302,21600,26100,GRB,-3.189189189189189,173.0,-4.743243243243243,3.081081081081081
303,21600,26100,RIC,-4.315789473684211,292.0,-4.2105263157894735,1.8421052631578947
304,21600,26160,DCA,24.0,213.0,9.0,6.0
305,21600,26160,RIC,-2.5,292.0,-4.184210526315789,1.9473684210526316
306,21600,26280,COU,-2.353846153846154,315.0,3.3230769230769233,3.1076923076923078
307,21600,26280,DFW,8.0,383.0,13.5,4.5
308,21600,26400,AMA,3.0,312.0,-3.5,2.0
309,21600,26400,JLN,6.0,327.0,28.0,2.0
310,21600,26400,LRD,-3.763157894736842,396.0,-4.157894736842105,3.1447368421052633
311,21600,26520,PIA,-2.511627906976744,130.0,-17.3953488372093,3.046511627906977
312,21600,26640,JLN,-2.585714285714286,327.0,-0.7714285714285715,3.0428571428571427
313,21600,26700,RIC,-2.6666666666666665,642.0,-5.0,5.0
314,21600,26880,11995,-1.2,461.0,7.2,2.0
315,21600,26940,GSO,-5.791666666666667,461.0,-5.416666666666667,2.2916666666666665
316,21600,27000,LSE,-4.925925925925926,215.0,-17.185185185185187,2.9814814814814814
317,21600,27000,MLI,-3.0869565217391304,139.0,-26.17391304347826,3.0869565217391304
318,21600,27000,RIC,-1.7843137254901962,642.0,-10.901960784313726,3.156862745098039
319,21600,27000,TLH,0.3333333333333333,767.0,2.6666666666666665,5.0
320,21600,27060,ALO,-4.403846153846154,234.0,-15.653846153846153,3.076923076923077
321,21600,27120,RDU,-3.9577464788732395,427.0,-1.7183098591549295,3.140845070422535
322,21600,27240,RDU,-3.126984126984127,427.0,-3.7777777777777777,2.9206349206349205
323,21600,27300,GSO,-5.0,461.0,-15.5,5.0
324,21600,27300,RDU,-6.0,427.0,-7.0,4.0
325,21600,27360,DSM,0.23076923076923078,299.0,-7.6923076923076925,2.5
326,21600,27420,DSM,-6.0,299.0,-1.0,3.0
327,21600,27420,FWA,-5.09375,859.0,-20.375,2.984375
328,21600,27420,GSO,-4.122448979591836,461.0,-11.571428571428571,2.7551020408163267
329,21600,27480,FWA,-3.3055555555555554,859.0,-3.9722222222222223,2.7777777777777777
330,21600,27600,JAN,-0.6428571428571429,408.0,-0.8142857142857143,3.0714285714285716
331,21600,27600,MHK,-6.5,431.0,-3.0,3.0
332,21600,27660,14783,-3.4166666666666665,438.0,-3.6666666666666665,2.8333333333333335
333,21600,27660,14783,-7.0,438.0,-7.0,3.0
334,21600,27660,SGF,-4.260416666666667,438.0,-5.375,2.78125
335,21600,27780,13290,-5.448275862068965,501.0,-7.137931034482759,3.0344827586206895
336,21600,27780,13290,-4.0,501.0,-6.5,4.0
337,21600,27780,MHK,-5.035714285714286,501.0,-7.345238095238095,2.869047619047619
338,21600,27900,BNA,-5.0,409.0,7.0,5.0
339,21600,27900,COU,-5.333333333333333,315.0,9.333333333333334,5.0
340,21600,27900,CVG,1.25,812.0,15.0,3.75
341,21600,27900,XNA,-3.073529411764706,522.0,-0.058823529411764705,3.264705882352941
342,21600,27960,MEM,-2.2884615384615383,491.0,-1.1730769230769231,2.923076923076923
343,21600,28020,BNA,-2.1797752808988764,409.0,-9.47191011235955,3.0898876404494384
344,21600,28020,CWA,-3.477272727272727,213.0,-19.65909090909091,2.659090909090909
345,21600,28020,GRR,-0.8333333333333334,931.0,-16.444444444444443,2.888888888888889
346,21600,28080,DTW,-2.1551724137931036,502.0,-9.948275862068966,2.689655172413793
347,21600,28080,GPT,8.0,500.0,-6.0,3.0
348,21600,28140,15919,-5.2,522.0,-12.16,2.72
349,21600,28140,15919,-7.0,522.0,-4.0,3.0
350,21600,28140,GRI,-7.828125,561.0,-14.578125,2.984375
351,21600,28140,XNA,-0.504950495049505,522.0,-3.6435643564356437,2.722772277227723
352,21600,28200,11823,-5.5,859.0,-23.892857142857142,3.142857142857143
353,21600,28200,11823,-9.0,859.0,-20.0,4.0
354,21600,28200,FWA,-5.08,859.0,-29.44,2.8
355,21600,28200,GPT,0.7213114754098361,500.0,-0.6557377049180327,3.0655737704918034
356,21600,28200,GSP,17.333333333333332,862.0,31.666666666666668,5.0
357,21600,28200,MHK,-4.910112359550562,501.0,-10.0561797752809,2.9775280898876404
358,21600,28200,MOB,1.3333333333333333,539.0,1.0,3.6666666666666665
359,21600,28260,GRR,-4.9375,931.0,-23.0,2.625
360,21600,28260,LIT,-2.1,552.0,-4.883333333333334,2.9833333333333334
361,21600,28320,12992,-1.0833333333333333,552.0,-4.166666666666667,2.4166666666666665
362,21600,28320,12992,-10.0,552.0,-10.0,3.0
363,21600,28320,FWA,3.0,859.0,-1.0,3.0
